adaptive,base,impostor_rate,method,model_size,normalize,rate_external_impostor,sampling,Bacc_mean,Bacc_std,FMR_mean,FMR_std,FNMR_mean,FNMR_std
SlidingWindow,logical,0.7,Statistic,40,False,0.5,GenFirst,0.8497046822265075,0.1246662842704224,0.2450121647068625,0.20413561423380738,0.055578470840122754,0.15420676728006819
SlidingWindow,logical,0.7,Statistic,40,False,0.5,ImpFirst,0.7051632906771006,0.22747667208879924,0.34799207475733956,0.2024172196791837,0.24168134388845922,0.3412102713877816
SlidingWindow,DSL,0.3,Statistic,40,False,0.5,Random,0.7882760939968758,0.14014792611568924,0.3295357749692115,0.2794796943828633,0.09391203703703704,0.09093798642193213
SlidingWindow,DSL,0.3,Statistic,40,False,0.5,GenFirst,0.8513028337331744,0.13101387993102775,0.20109803623735512,0.2625936934469062,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.3,Statistic,40,False,0.5,ImpFirst,0.6672223799807006,0.21622738455588705,0.4221851419993835,0.2981442143670814,0.2433700980392157,0.2705952010378343
SlidingWindow,DSL,0.5,Statistic,40,False,0.5,Random,0.6543355119825707,0.2301409495467703,0.4470166122004357,0.32537648995407775,0.24431236383442265,0.25699232527840443
SlidingWindow,DSL,0.5,Statistic,40,False,0.5,GenFirst,0.8185729847494553,0.14234561815486657,0.26655773420479295,0.28596137084819495,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.5,Statistic,40,False,0.5,ImpFirst,0.5973978758169934,0.25751607050796754,0.4228240740740741,0.2927293241008387,0.38238017429193905,0.34605220412564425
SlidingWindow,DSL,0.7,Statistic,40,False,0.5,Random,0.5489904010524286,0.2391241334428471,0.4516597207709598,0.26907535522638104,0.450359477124183,0.2828827357750581
SlidingWindow,DSL,0.7,Statistic,40,False,0.5,GenFirst,0.8048125475681158,0.12141634115989086,0.29407860856747225,0.2466230671879895,0.0962962962962963,0.06860500084517655
SlidingWindow,DSL,0.7,Statistic,40,False,0.5,ImpFirst,0.5526878192057328,0.2505427364640367,0.41510230276500476,0.2355756425898562,0.47952205882352944,0.37450313805374336
